batch,timestamp,atlases,templates,top_n,subject,label,k,se,sn,j,volume
batch_1,2013-12-27.06-17-41-node09_65,1,7,0,65,2,0.8670984456,0.8497080477,0.999938918,0.7653784587,3781
batch_1,2013-12-27.06-17-41-node09_65,1,9,0,65,1,0.8690387942,0.8949109415,0.99990894,0.7684072537,4164
batch_1,2013-12-27.06-17-41-node09_65,1,9,0,65,2,0.867357513,0.8499619193,0.9999390587,0.7657822507,3781
batch_1,2013-12-27.06-17-41-node09_65,3,11,0,65,1,0.8868949829,0.8928753181,0.9999332884,0.7967756585,3983
batch_1,2013-12-27.06-17-41-node09_65,3,11,0,65,2,0.8758855943,0.8474232039,0.999951444,0.779178338,3683
batch_1,2013-12-27.06-17-41-node09_65,3,13,0,65,1,0.8866473332,0.8946564885,0.9999317402,0.7963759909,4001
batch_1,2013-12-27.06-17-41-node09_65,3,13,0,65,2,0.8792042926,0.8527545062,0.9999517255,0.7844465203,3702
batch_1,2013-12-27.06-17-41-node09_65,3,15,0,65,1,0.8867924528,0.8969465649,0.9999303328,0.7966101695,4020
batch_1,2013-12-27.06-17-41-node09_65,3,15,0,65,2,0.879434481,0.8527545062,0.999952007,0.7848130841,3700
batch_1,2013-12-27.06-17-41-node09_65,3,17,0,65,1,0.8860123162,0.8969465649,0.9999293476,0.7953519856,4027
batch_1,2013-12-27.06-17-41-node09_65,3,17,0,65,2,0.8814136126,0.8547854785,0.9999529922,0.7879709806,3701
batch_1,2013-12-27.06-17-41-node09_65,3,19,0,65,1,0.884760231,0.896692112,0.9999279402,0.793336335,4036
batch_1,2013-12-27.06-17-41-node09_65,3,19,0,65,2,0.8817908103,0.8550393501,0.9999532736,0.7885741044,3700
batch_1,2013-12-27.06-17-41-node09_65,3,1,0,65,1,0.8675638284,0.8776081425,0.9999194957,0.7661039538,4021
batch_1,2013-12-27.06-17-41-node09_65,3,1,0,65,2,0.8674793551,0.8400609292,0.9999463773,0.7659722222,3690
batch_1,2013-12-27.06-17-41-node09_65,3,3,0,65,1,0.8742453436,0.8659033079,0.9999363847,0.7765860338,3855
batch_1,2013-12-27.06-17-41-node09_65,3,3,0,65,2,0.8691403671,0.8354912414,0.9999517255,0.7685660906,3634
batch_1,2013-12-27.06-17-41-node09_65,3,5,0,65,1,0.8810305633,0.8875318066,0.9999296291,0.7873589165,3988
batch_1,2013-12-27.06-17-41-node09_65,3,5,0,65,2,0.8755421212,0.8456461031,0.9999522885,0.7786348761,3670
batch_1,2013-12-27.06-17-41-node09_65,3,7,0,65,1,0.883480454,0.8913486005,0.9999300513,0.791280777,4000
batch_1,2013-12-27.06-17-41-node09_65,3,7,0,65,2,0.8794865077,0.8522467631,0.9999524292,0.7848959551,3695
batch_1,2013-12-27.06-17-41-node09_65,3,9,0,65,1,0.8840909091,0.8908396947,0.9999311772,0.7922606925,3990
batch_1,2013-12-27.06-17-41-node09_65,3,9,0,65,2,0.8798322631,0.8522467631,0.9999528514,0.7854468882,3692
batch_1,2013-12-27.06-17-41-node09_65,5,11,0,65,1,0.898031746,0.8997455471,0.9999424366,0.8149343167,3945
batch_1,2013-12-27.06-17-41-node09_65,5,11,0,65,2,0.8738798984,0.8293983244,0.9999618589,0.7760095012,3538
batch_1,2013-12-27.06-17-41-node09_65,5,13,0,65,1,0.9004318009,0.9020356234,0.999943844,0.8188958189,3944
batch_1,2013-12-27.06-17-41-node09_65,5,13,0,65,2,0.8750166733,0.8326986545,0.9999608737,0.7778041262,3558
batch_1,2013-12-27.06-17-41-node09_65,5,15,0,65,1,0.9019657578,0.9048346056,0.999943844,0.8214368214,3955
batch_1,2013-12-27.06-17-41-node09_65,5,15,0,65,2,0.8757175277,0.8326986545,0.9999617182,0.7789123724,3552
batch_1,2013-12-27.06-17-41-node09_65,5,17,0,65,1,0.9012298719,0.9043256997,0.999943281,0.8202169398,3957
batch_1,2013-12-27.06-17-41-node09_65,5,17,0,65,2,0.8775809245,0.8362528561,0.9999614367,0.7818656539,3568
batch_1,2013-12-27.06-17-41-node09_65,5,19,0,65,1,0.9020899303,0.9061068702,0.9999431403,0.8216428242,3965
batch_1,2013-12-27.06-17-41-node09_65,5,19,0,65,2,0.8760660981,0.8344757553,0.9999608737,0.779464074,3565
batch_1,2013-12-27.06-17-41-node09_65,5,1,0,65,1,0.8830609401,0.8867684478,0.9999327254,0.7906079855,3963
batch_1,2013-12-27.06-17-41-node09_65,5,1,0,65,2,0.85619263,0.8169586189,0.9999493329,0.7485461735,3578
batch_1,2013-12-27.06-17-41-node09_65,5,3,0,65,1,0.8860726755,0.8717557252,0.9999469403,0.7954492686,3803
batch_1,2013-12-27.06-17-41-node09_65,5,3,0,65,2,0.8604180715,0.8098502158,0.9999597478,0.7550295858,3476
batch_1,2013-12-27.06-17-41-node09_65,5,5,0,65,1,0.8963075367,0.9017811705,0.999938918,0.8120989918,3978
batch_1,2013-12-27.06-17-41-node09_65,5,5,0,65,2,0.8676865271,0.8207666921,0.9999605922,0.7662953306,3513
batch_1,2013-12-27.06-17-41-node09_65,5,7,0,65,1,0.8993033566,0.903307888,0.9999415921,0.8170310702,3965
batch_1,2013-12-27.06-17-41-node09_65,5,7,0,65,2,0.8735109088,0.8283828383,0.9999621404,0.7754277567,3532
batch_1,2013-12-27.06-17-41-node09_65,5,9,0,65,1,0.8990104035,0.9015267176,0.9999424366,0.8165475916,3952
batch_1,2013-12-27.06-17-41-node09_65,5,9,0,65,2,0.875050221,0.8293983244,0.9999632663,0.7778571429,3528
batch_1,2013-12-27.06-17-41-node09_65,7,11,0,65,1,0.9092999489,0.9055979644,0.9999522885,0.8336847037,3898
batch_1,2013-12-27.06-17-41-node09_65,7,11,0,65,2,0.8814281908,0.8398070576,0.9999635478,0.787994283,3567
batch_1,2013-12-27.06-17-41-node09_65,7,13,0,65,1,0.9112274875,0.9076335878,0.9999532737,0.8369310183,3899
batch_1,2013-12-27.06-17-41-node09_65,7,13,0,65,2,0.8817347346,0.8413302869,0.9999628441,0.7884844159,3578
batch_1,2013-12-27.06-17-41-node09_65,7,15,0,65,1,0.9112048039,0.9073791349,0.9999534144,0.8368927482,3897
batch_1,2013-12-27.06-17-41-node09_65,7,15,0,65,2,0.8818436126,0.8403148007,0.9999636886,0.7886585656,3568
batch_1,2013-12-27.06-17-41-node09_65,7,17,0,65,1,0.911108277,0.9089058524,0.9999522885,0.8367299133,3911
batch_1,2013-12-27.06-17-41-node09_65,7,17,0,65,2,0.8844515442,0.8433612592,0.9999646738,0.7928400955,3573
batch_1,2013-12-27.06-17-41-node09_65,7,19,0,65,1,0.9109011999,0.9078880407,0.9999527107,0.8363806845,3904
batch_1,2013-12-27.06-17-41-node09_65,7,19,0,65,2,0.8834731655,0.8420919015,0.9999643923,0.791269084,3570
batch_1,2013-12-27.06-17-41-node09_65,7,1,0,65,1,0.8992208456,0.8956743003,0.9999466588,0.8168948712,3899
batch_1,2013-12-27.06-17-41-node09_65,7,1,0,65,2,0.8689545515,0.8324447829,0.9999536959,0.7682755389,3608
batch_1,2013-12-27.06-17-41-node09_65,7,3,0,65,1,0.8949629051,0.8748091603,0.9999556663,0.8098939929,3753
batch_1,2013-12-27.06-17-41-node09_65,7,3,0,65,2,0.8719881545,0.8222899213,0.9999646738,0.7730310263,3490
batch_1,2013-12-27.06-17-41-node09_65,7,5,0,65,1,0.9086962074,0.9053435115,0.9999517255,0.8326702551,3901
batch_1,2013-12-27.06-17-41-node09_65,7,5,0,65,2,0.8775783552,0.8316831683,0.9999646738,0.7818615752,3527
batch_1,2013-12-27.06-17-41-node09_65,7,7,0,65,1,0.9102990033,0.9063613232,0.9999529922,0.8353658537,3896
batch_1,2013-12-27.06-17-41-node09_65,7,7,0,65,2,0.881238324,0.8382838284,0.9999643923,0.7876908397,3555
batch_1,2013-12-27.06-17-41-node09_65,7,9,0,65,1,0.9088351873,0.9043256997,0.99995257,0.8329036794,3891
batch_1,2013-12-27.06-17-41-node09_65,7,9,0,65,2,0.8833733654,0.8403148007,0.9999655182,0.7911089866,3555
batch_1,2013-12-27.06-17-41-node09_65,9,11,0,65,1,0.9097869083,0.9071246819,0.9999518663,0.8345037453,3907
batch_1,2013-12-27.06-17-41-node09_65,9,11,0,65,2,0.8853426311,0.8380299568,0.999969459,0.7942733397,3518
batch_1,2013-12-27.06-17-41-node09_65,9,13,0,65,1,0.9102498725,0.9083969466,0.9999515848,0.8352831072,3914
batch_1,2013-12-27.06-17-41-node09_65,9,13,0,65,2,0.8871616189,0.8403148007,0.9999700219,0.7972061657,3523
batch_1,2013-12-27.06-17-41-node09_65,9,15,0,65,1,0.9107347511,0.9099236641,0.9999511626,0.8361000701,3923
batch_1,2013-12-27.06-17-41-node09_65,9,15,0,65,2,0.8872805254,0.8403148007,0.9999701627,0.7973982173,3522
batch_1,2013-12-27.06-17-41-node09_65,9,17,0,65,1,0.9109641313,0.9111959288,0.9999505996,0.8364868021,3932
batch_1,2013-12-27.06-17-41-node09_65,9,17,0,65,2,0.8906438228,0.8446306169,0.9999711479,0.8028474903,3532
batch_1,2013-12-27.06-17-41-node09_65,9,19,0,65,1,0.9123566879,0.9111959288,0.9999522885,0.8388381354,3920
batch_1,2013-12-27.06-17-41-node09_65,9,19,0,65,2,0.8883228315,0.8410764153,0.9999708664,0.7990834539,3520
batch_1,2013-12-27.06-17-41-node09_65,9,1,0,65,1,0.9012690355,0.903562341,0.999943844,0.8202818203,3950
batch_1,2013-12-27.06-17-41-node09_65,9,1,0,65,2,0.8718223174,0.8271134806,0.9999610145,0.7727703985,3535
batch_1,2013-12-27.06-17-41-node09_65,9,3,0,65,1,0.8944437249,0.8786259542,0.9999524293,0.8090440487,3791
batch_1,2013-12-27.06-17-41-node09_65,9,3,0,65,2,0.8750169262,0.820258949,0.9999697405,0.7778045258,3446
batch_1,2013-12-27.06-17-41-node09_65,9,5,0,65,1,0.9073767359,0.9061068702,0.9999496144,0.8304570896,3919
batch_1,2013-12-27.06-17-41-node09_65,9,5,0,65,2,0.8808206236,0.8283828383,0.9999708664,0.7870236372,3470
batch_1,2013-12-27.06-17-41-node09_65,9,7,0,65,1,0.9094382881,0.9083969466,0.9999505996,0.833917309,3921
batch_1,2013-12-27.06-17-41-node09_65,9,7,0,65,2,0.8850389471,0.8365067276,0.9999701627,0.7937846302,3507
batch_1,2013-12-27.06-17-41-node09_65,9,9,0,65,1,0.9093459136,0.9073791349,0.9999511626,0.8337619827,3913
batch_1,2013-12-27.06-17-41-node09_65,9,9,0,65,2,0.8868863484,0.8370144707,0.9999719923,0.7967617206,3496
batch_1,2013-12-27.06-32-43-node19_47,1,11,0,47,1,0.8708183222,0.8990435707,0.9999121791,0.7711941659,4008
batch_1,2013-12-27.06-32-43-node19_47,1,11,0,47,2,0.8811533965,0.8837936425,0.9999339929,0.7875551428,3861
batch_1,2013-12-27.06-32-43-node19_47,1,13,0,47,1,0.8721244056,0.901434644,0.9999121791,0.7732452142,4017
batch_1,2013-12-27.06-32-43-node19_47,1,13,0,47,2,0.8820085859,0.8832725378,0.9999354003,0.7889225041,3849
batch_1,2013-12-27.06-32-43-node19_47,1,15,0,47,1,0.8738889605,0.9011689692,0.9999145717,0.7760237932,3999
batch_1,2013-12-27.06-32-43-node19_47,1,15,0,47,2,0.8815326469,0.8811881188,0.9999362448,0.7881612678,3835
batch_1,2013-12-27.06-32-43-node19_47,1,17,0,47,1,0.8729139923,0.9032943677,0.9999118977,0.7744874715,4026
batch_1,2013-12-27.06-32-43-node19_47,1,17,0,47,2,0.8834355828,0.8817092236,0.9999382151,0.7912087912,3823
batch_1,2013-12-27.06-32-43-node19_47,1,19,0,47,1,0.8718145729,0.904357067,0.9999097866,0.7727582293,4045
batch_1,2013-12-27.06-32-43-node19_47,1,19,0,47,2,0.8840485196,0.8830119854,0.9999380744,0.7921926134,3829
batch_1,2013-12-27.06-32-43-node19_47,1,1,0,47,1,0.8430085815,0.8873538789,0.9998845944,0.7286212914,4160
batch_1,2013-12-27.06-32-43-node19_47,1,1,0,47,2,0.8601623921,0.8694632621,0.9999178078,0.7546359114,3921
batch_1,2013-12-27.06-32-43-node19_47,1,3,0,47,1,0.8521512386,0.8682252922,0.9999102088,0.7423898228,3906
batch_1,2013-12-27.06-32-43-node19_47,1,3,0,47,2,0.8768370399,0.8783220427,0.9999324448,0.7806855025,3851
batch_1,2013-12-27.06-32-43-node19_47,1,5,0,47,1,0.8650116369,0.8886822529,0.9999120384,0.7621326042,3970
batch_1,2013-12-27.06-32-43-node19_47,1,5,0,47,2,0.8792722547,0.8814486712,0.9999332892,0.784554731,3857
batch_1,2013-12-27.06-32-43-node19_47,1,7,0,47,1,0.8696099884,0.8974495218,0.9999117569,0.7693008426,4005
batch_1,2013-12-27.06-32-43-node19_47,1,7,0,47,2,0.8829109812,0.8850964044,0.9999352596,0.7903676128,3857
batch_1,2013-12-27.06-32-43-node19_47,1,9,0,47,1,0.8734862149,0.9006376196,0.999914431,0.7753888381,3998
batch_1,2013-12-27.06-32-43-node19_47,1,9,0,47,2,0.8834180018,0.8835330902,0.9999369485,0.791180588,3839
batch_1,2013-12-27.06-32-43-node19_47,3,11,0,47,1,0.8655385019,0.8764612115,0.9999211864,0.7629509713,3859
batch_1,2013-12-27.06-32-43-node19_47,3,11,0,47,2,0.9041059603,0.8892652423,0.9999579187,0.824993957,3712
batch_1,2013-12-27.06-32-43-node19_47,3,13,0,47,1,0.8677761761,0.8796493092,0.9999217494,0.7664351852,3867
batch_1,2013-12-27.06-32-43-node19_47,3,13,0,47,2,0.9048815981,0.8910891089,0.9999576373,0.8262865426,3721
batch_1,2013-12-27.06-32-43-node19_47,3,15,0,47,1,0.8686524078,0.8793836344,0.999923016,0.7678032939,3857
batch_1,2013-12-27.06-32-43-node19_47,3,15,0,47,2,0.9066384554,0.8931735279,0.999958341,0.8292210934,3724
batch_1,2013-12-27.06-32-43-node19_47,3,17,0,47,1,0.8690304854,0.8823060574,0.9999214679,0.7683942619,3879
batch_1,2013-12-27.06-32-43-node19_47,3,17,0,47,2,0.9060846561,0.8923918708,0.9999582002,0.8282950423,3722
batch_1,2013-12-27.06-32-43-node19_47,3,19,0,47,1,0.8691674291,0.8833687566,0.9999209049,0.7686084142,3887
batch_1,2013-12-27.06-32-43-node19_47,3,19,0,47,2,0.9058699101,0.8926524231,0.999957778,0.8279362011,3726
batch_1,2013-12-27.06-32-43-node19_47,3,1,0,47,1,0.8578844906,0.8780552604,0.9999104903,0.7511363636,3941
batch_1,2013-12-27.06-32-43-node19_47,3,1,0,47,2,0.8921893648,0.8764981761,0.9999522891,0.8053627005,3703
batch_1,2013-12-27.06-32-43-node19_47,3,3,0,47,1,0.836534587,0.8273113709,0.9999202012,0.7190025398,3681
batch_1,2013-12-27.06-32-43-node19_47,3,3,0,47,2,0.8981924508,0.8804064617,0.9999567928,0.815199035,3686
batch_1,2013-12-27.06-32-43-node19_47,3,5,0,47,1,0.8511374218,0.8498937301,0.9999220308,0.7408522464,3753
batch_1,2013-12-27.06-32-43-node19_47,3,5,0,47,2,0.9022874521,0.8890046899,0.9999559484,0.8219706095,3725
batch_1,2013-12-27.06-32-43-node19_47,3,7,0,47,1,0.8616965227,0.8690223167,0.9999216086,0.7570006943,3828
batch_1,2013-12-27.06-32-43-node19_47,3,7,0,47,2,0.9049319053,0.8916102137,0.9999573558,0.8263704419,3725
batch_1,2013-12-27.06-32-43-node19_47,3,9,0,47,1,0.8658327847,0.8735387885,0.999923579,0.7634084049,3831
batch_1,2013-12-27.06-32-43-node19_47,3,9,0,47,2,0.9063908778,0.8905680042,0.9999597484,0.8288069835,3704
batch_1,2013-12-27.06-32-43-node19_47,5,11,0,47,1,0.8829590489,0.8878852285,0.9999346973,0.7904446547,3806
batch_1,2013-12-27.06-32-43-node19_47,5,11,0,47,2,0.9102200621,0.8783220427,0.9999721335,0.8352329039,3569
batch_1,2013-12-27.06-32-43-node19_47,5,13,0,47,1,0.8851075056,0.8913390011,0.9999349788,0.7938949361,3817
batch_1,2013-12-27.06-32-43-node19_47,5,13,0,47,2,0.9123704402,0.8830119854,0.9999715705,0.8388613861,3591
batch_1,2013-12-27.06-32-43-node19_47,5,15,0,47,1,0.8875989446,0.8937300744,0.9999363862,0.7979127135,3816
batch_1,2013-12-27.06-32-43-node19_47,5,15,0,47,2,0.912773427,0.8806670141,0.9999735409,0.8395429707,3568
batch_1,2013-12-27.06-32-43-node19_47,5,17,0,47,1,0.8876020005,0.8958554729,0.9999349788,0.7979176526,3834
batch_1,2013-12-27.06-32-43-node19_47,5,17,0,47,2,0.9140466874,0.8824908807,0.9999738224,0.8416998012,3573
batch_1,2013-12-27.06-32-43-node19_47,5,19,0,47,1,0.8884797475,0.8974495218,0.9999349788,0.7993374349,3840
batch_1,2013-12-27.06-32-43-node19_47,5,19,0,47,2,0.912597788,0.8814486712,0.9999728372,0.8392458447,3576
batch_1,2013-12-27.06-32-43-node19_47,5,1,0,47,1,0.8810768427,0.8955897981,0.9999272382,0.7874328428,3888
batch_1,2013-12-27.06-32-43-node19_47,5,1,0,47,2,0.8881737731,0.8629494528,0.9999566521,0.7988422576,3620
batch_1,2013-12-27.06-32-43-node19_47,5,3,0,47,1,0.8542618984,0.8440488842,0.9999300529,0.7455996245,3674
batch_1,2013-12-27.06-32-43-node19_47,5,3,0,47,2,0.9091645296,0.8775403856,0.9999714298,0.8334570651,3571
batch_1,2013-12-27.06-32-43-node19_47,5,5,0,47,1,0.8736911862,0.875664187,0.9999317418,0.7757119322,3781
batch_1,2013-12-27.06-32-43-node19_47,5,5,0,47,2,0.9087221095,0.8754559666,0.9999722742,0.8327137546,3557
batch_1,2013-12-27.06-32-43-node19_47,5,7,0,47,1,0.8797250859,0.8841657811,0.9999332899,0.7852760736,3802
batch_1,2013-12-27.06-32-43-node19_47,5,7,0,47,2,0.9115426106,0.8806670141,0.9999721335,0.8374628345,3578
batch_1,2013-12-27.06-32-43-node19_47,5,9,0,47,1,0.8827732204,0.8862911796,0.9999355417,0.7901468498,3794
batch_1,2013-12-27.06-32-43-node19_47,5,9,0,47,2,0.9119156985,0.8793642522,0.9999734001,0.8380928731,3564
batch_1,2013-12-27.06-32-43-node19_47,7,11,0,47,1,0.9011543054,0.9022316684,0.9999469416,0.8200917653,3773
batch_1,2013-12-27.06-32-43-node19_47,7,11,0,47,2,0.9207456082,0.8944762897,0.9999738224,0.8531312127,3619
batch_1,2013-12-27.06-32-43-node19_47,7,13,0,47,1,0.9041495426,0.9059511158,0.9999480675,0.8250665376,3779
batch_1,2013-12-27.06-32-43-node19_47,7,13,0,47,2,0.9223756536,0.8963001563,0.9999745261,0.855934312,3621
batch_1,2013-12-27.06-32-43-node19_47,7,15,0,47,1,0.9055003313,0.9075451647,0.9999486304,0.8273189634,3781
batch_1,2013-12-27.06-32-43-node19_47,7,15,0,47,2,0.9227876997,0.8952579468,0.999975652,0.8566442284,3609
batch_1,2013-12-27.06-32-43-node19_47,7,17,0,47,1,0.9050708328,0.9080765143,0.999947786,0.8266021765,3789
batch_1,2013-12-27.06-32-43-node19_47,7,17,0,47,2,0.9228079613,0.893955185,0.9999764964,0.8566791511,3598
batch_1,2013-12-27.06-32-43-node19_47,7,19,0,47,1,0.9061548643,0.9094048884,0.9999482082,0.8284123911,3791
batch_1,2013-12-27.06-32-43-node19_47,7,19,0,47,2,0.9214237743,0.8936946326,0.999975089,0.8542963885,3607
batch_1,2013-12-27.06-32-43-node19_47,7,1,0,47,1,0.8958005249,0.9067481403,0.9999376528,0.8112669361,3856
batch_1,2013-12-27.06-32-43-node19_47,7,1,0,47,2,0.902595665,0.8788431475,0.9999629854,0.8224823214,3636
batch_1,2013-12-27.06-32-43-node19_47,7,3,0,47,1,0.870950324,0.8570669501,0.9999411713,0.7714012434,3644
batch_1,2013-12-27.06-32-43-node19_47,7,3,0,47,2,0.9143243243,0.8814486712,0.9999748075,0.8421707742,3562
batch_1,2013-12-27.06-32-43-node19_47,7,5,0,47,1,0.8877892203,0.8817747078,0.999944549,0.7982202982,3713
batch_1,2013-12-27.06-32-43-node19_47,7,5,0,47,2,0.9173520291,0.8863991662,0.999975089,0.8473225405,3579
batch_1,2013-12-27.06-32-43-node19_47,7,7,0,47,1,0.8955860781,0.8921360255,0.9999469416,0.8109152379,3735
batch_1,2013-12-27.06-32-43-node19_47,7,7,0,47,2,0.9173498186,0.8892652423,0.9999732594,0.8473187686,3603
batch_1,2013-12-27.06-32-43-node19_47,7,9,0,47,1,0.8995342648,0.8979808714,0.999947786,0.8174123337,3751
batch_1,2013-12-27.06-32-43-node19_47,7,9,0,47,2,0.9185483871,0.8903074518,0.9999739631,0.8493661447,3602
batch_1,2013-12-27.06-32-43-node19_47,9,11,0,47,1,0.9058591178,0.9139213603,0.9999449712,0.8279181709,3831
batch_1,2013-12-27.06-32-43-node19_47,9,11,0,47,2,0.9147118644,0.8788431475,0.9999769186,0.8428285857,3537
batch_1,2013-12-27.06-32-43-node19_47,9,13,0,47,1,0.909234412,0.9181721573,0.9999462379,0.8335745297,3838
batch_1,2013-12-27.06-32-43-node19_47,9,13,0,47,2,0.9161360249,0.8809275664,0.9999772001,0.84525,3543
batch_1,2013-12-27.06-32-43-node19_47,9,15,0,47,1,0.9097387173,0.915781084,0.9999483489,0.834422658,3814
batch_1,2013-12-27.06-32-43-node19_47,9,15,0,47,2,0.9170506912,0.8814486712,0.9999779038,0.8468085106,3540
batch_1,2013-12-27.06-32-43-node19_47,9,17,0,47,1,0.90985767,0.917109458,0.9999476453,0.834622824,3824
batch_1,2013-12-27.06-32-43-node19_47,9,17,0,47,2,0.9169038905,0.8811881188,0.9999779038,0.8465581977,3539
batch_1,2013-12-27.06-32-43-node19_47,9,19,0,47,1,0.9096893102,0.9179064825,0.9999469416,0.8343395315,3832
batch_1,2013-12-27.06-32-43-node19_47,9,19,0,47,2,0.916440586,0.8801459093,0.9999780446,0.845768653,3534
batch_1,2013-12-27.06-32-43-node19_47,9,1,0,47,1,0.899700013,0.9163124336,0.9999361047,0.8176861072,3903
batch_1,2013-12-27.06-32-43-node19_47,9,1,0,47,2,0.904023926,0.8663366337,0.9999728372,0.8248573555,3518
batch_1,2013-12-27.06-32-43-node19_47,9,3,0,47,1,0.8778208038,0.8732731137,0.9999383565,0.7822465493,3725
batch_1,2013-12-27.06-32-43-node19_47,9,3,0,47,2,0.9108748978,0.870766024,0.9999777631,0.8363363363,3500
batch_1,2013-12-27.06-32-43-node19_47,9,5,0,47,1,0.8930851064,0.8921360255,0.9999439861,0.8068236425,3756
batch_1,2013-12-27.06-32-43-node19_47,9,5,0,47,2,0.9134759504,0.8733715477,0.9999790297,0.8407323802,3501
batch_1,2013-12-27.06-32-43-node19_47,9,7,0,47,1,0.9004110861,0.9019659936,0.9999462379,0.8188615533,3777
batch_1,2013-12-27.06-32-43-node19_47,9,7,0,47,2,0.9126951799,0.875716519,0.9999766372,0.8394105894,3527
batch_1,2013-12-27.06-32-43-node19_47,9,9,0,47,1,0.9046487058,0.909936238,0.9999460971,0.8258982397,3808
batch_1,2013-12-27.06-32-43-node19_47,9,9,0,47,2,0.9124762164,0.8746743095,0.9999770594,0.8390402399,3520
batch_1,2013-12-27.06-35-13-node17_66,1,11,0,66,1,0.8418850744,0.8842078056,0.9998822001,0.7269443264,4258
batch_1,2013-12-27.06-35-13-node17_66,1,11,0,66,2,0.8330456227,0.8519546028,0.9998920505,0.71386306,4145
batch_1,2013-12-27.06-35-13-node17_66,1,13,0,66,1,0.8450184502,0.8878263117,0.9998837482,0.731629393,4261
batch_1,2013-12-27.06-35-13-node17_66,1,13,0,66,2,0.8328200074,0.8524590164,0.9998913468,0.7135317712,4152
batch_1,2013-12-27.06-35-13-node17_66,1,15,0,66,1,0.858173675,0.8914448178,0.9998986667,0.7515798649,4169
batch_1,2013-12-27.06-35-13-node17_66,1,15,0,66,2,0.8354962304,0.8524590164,0.9998950061,0.7174697516,4126
batch_1,2013-12-27.06-35-13-node17_66,1,17,0,66,1,0.8541409147,0.8929956061,0.9998921927,0.7454153182,4221
batch_1,2013-12-27.06-35-13-node17_66,1,17,0,66,2,0.8368479467,0.8557377049,0.9998943023,0.7194656489,4144
batch_1,2013-12-27.06-35-13-node17_66,1,19,0,66,1,0.8457394711,0.8927371414,0.9998810742,0.7327110734,4299
batch_1,2013-12-27.06-35-13-node17_66,1,19,0,66,2,0.8340509288,0.8549810845,0.9998910653,0.7153407892,4164
batch_1,2013-12-27.06-35-13-node17_66,1,1,0,66,1,0.8331888545,0.8694753166,0.9998814964,0.7140734451,4206
batch_1,2013-12-27.06-35-13-node17_66,1,1,0,66,2,0.7848528702,0.8206809584,0.9998489832,0.6458912267,4327
batch_1,2013-12-27.06-35-13-node17_66,1,3,0,66,1,0.8281060053,0.8803308348,0.9998661556,0.7066390041,4357
batch_1,2013-12-27.06-35-13-node17_66,1,3,0,66,2,0.8218944289,0.8501891551,0.9998779762,0.6976407285,4238
batch_1,2013-12-27.06-35-13-node17_66,1,5,0,66,1,0.8320350536,0.8834324115,0.9998692519,0.7123801584,4347
batch_1,2013-12-27.06-35-13-node17_66,1,5,0,66,2,0.8232985898,0.8466582598,0.9998827615,0.6996665277,4190
batch_1,2013-12-27.06-35-13-node17_66,1,7,0,66,1,0.8368724684,0.881106229,0.9998776964,0.7195018995,4278
batch_1,2013-12-27.06-35-13-node17_66,1,7,0,66,2,0.829658825,0.8494325347,0.9998893764,0.7089033888,4154
batch_1,2013-12-27.06-35-13-node17_66,1,9,0,66,1,0.844345459,0.8818816232,0.9998872667,0.730620985,4213
batch_1,2013-12-27.06-35-13-node17_66,1,9,0,66,2,0.8234858764,0.8418663304,0.999886843,0.6999370937,4142
batch_1,2013-12-27.06-35-13-node17_66,3,11,0,66,1,0.8970833869,0.902300336,0.9999404667,0.8133737185,3914
batch_1,2013-12-27.06-35-13-node17_66,3,11,0,66,2,0.8549560853,0.8592686003,0.999915836,0.7466579005,4005
batch_1,2013-12-27.06-35-13-node17_66,3,13,0,66,1,0.8988041661,0.9033341949,0.9999418741,0.8162073797,3908
batch_1,2013-12-27.06-35-13-node17_66,3,13,0,66,2,0.8533099298,0.858259773,0.9999144285,0.7441504483,4011
batch_1,2013-12-27.06-35-13-node17_66,3,15,0,66,1,0.9060602145,0.9061773068,0.9999487704,0.8282541932,3870
batch_1,2013-12-27.06-35-13-node17_66,3,15,0,66,2,0.8529485571,0.8572509458,0.99991471,0.7436009626,4005
batch_1,2013-12-27.06-35-13-node17_66,3,17,0,66,1,0.9031842207,0.9054019126,0.9999458149,0.8234602727,3888
batch_1,2013-12-27.06-35-13-node17_66,3,17,0,66,2,0.8542032622,0.8585119798,0.9999154137,0.7455102935,4005
batch_1,2013-12-27.06-35-13-node17_66,3,19,0,66,1,0.9007574785,0.9066942362,0.9999420149,0.8194347115,3920
batch_1,2013-12-27.06-35-13-node17_66,3,19,0,66,2,0.8532397544,0.8585119798,0.999914147,0.7440437158,4014
batch_1,2013-12-27.06-35-13-node17_66,3,1,0,66,1,0.8838767882,0.8862755234,0.9999351186,0.7919168591,3890
batch_1,2013-12-27.06-35-13-node17_66,3,1,0,66,2,0.8222634508,0.8383354351,0.9998879689,0.6981726528,4120
batch_1,2013-12-27.06-35-13-node17_66,3,3,0,66,1,0.8902470079,0.9035926596,0.9999311778,0.8022028453,3985
batch_1,2013-12-27.06-35-13-node17_66,3,3,0,66,2,0.8520382486,0.8539722573,0.9999159767,0.7422183253,3983
batch_1,2013-12-27.06-35-13-node17_66,3,5,0,66,1,0.8911443796,0.9077280951,0.9999294889,0.8036613272,4013
batch_1,2013-12-27.06-35-13-node17_66,3,5,0,66,2,0.8515049332,0.8597730139,0.99991091,0.7414093084,4042
